 So this is why you spend time in the church so you can be focused on what God wants you to do it in every season he can assign these tasks that require a little bit more than what you had in the last season,NEUTRAL,0.7966309189796448
 And if you were faithful in the last season then you're inspired toe overcome what you're going to face in the next season because you know that God has already done exceedingly and abundantly more than you ever thought to ask of him,POSITIVE,0.9569175243377686
 Some people that are faithful have faith that we define as crazy,NEUTRAL,0.6287438869476318
 Now the world calls us peculiar because we start on journeys Will start will still go back to school,NEUTRAL,0.844165027141571
 We'll get a g d will get into a junior college,NEUTRAL,0.8391103744506836
 If we drop out of school we'd get back in school,NEUTRAL,0.671887993812561
 If we lose a job we get a job,NEGATIVE,0.5209415555000305
 See way,NEUTRAL,0.7634531855583191
 Don't follow the same patterns,NEGATIVE,0.7310692071914673
 We take care of our Children way work on our marriage is we don't just toss him to the side,NEUTRAL,0.6827257871627808
 We know when we're out of bounds on where inbounds had a great conversation,POSITIVE,0.8061098456382751
 One of my favorite students today I was a great conversation with I just want all He's such a good kid,POSITIVE,0.9990957975387573
 We're talking,NEUTRAL,0.9736604690551758
 That's the one,NEUTRAL,0.9245879650115967
 I let you hear the video,NEUTRAL,0.9121604561805725
 So we're talking,NEUTRAL,0.9637975096702576
 I had him in an advisory class and he took out his phone,NEUTRAL,0.8914201855659485
 He said Mister I want to show you this evangelist in Puerto Rico and he put the guy on the guy who preaching the Spanish,NEUTRAL,0.8413937091827393
 You know I could feel the anointing so that he was and we both He was preaching out and then he spoke in tongues right? And I said I said You thieves in the guy's preaching a Spanish My Spanish ate that tight but I know speaking in tongues I said That's awesome! Then he showed me the service what his mother is,POSITIVE,0.8968644142150879
 And then I said to him He said Yeah he had a picture with him He said Yeah I'm in the ministry,NEUTRAL,0.764435350894928
 He's a He's a minute Youth ministry,NEUTRAL,0.8246075510978699
 Getty breaches a little bit and he took a picture and he said Uh I said Man that's awesome you know? So what does your father? I don't see your father in the pictures with your father because I know you're probably so my father said he no one gonna do at the ministry he said Don't bring church in the house,NEUTRAL,0.6800835728645325
 I said What what? You mean your father doesn't go to church? He said No no no no no no no no,NEGATIVE,0.5985429883003235
 I said Well that's all right man,NEUTRAL,0.675152599811554
 Just keep praying for him,POSITIVE,0.590174674987793
 He said Not I saw my mother,NEUTRAL,0.7649788856506348
 I see what you mean,NEUTRAL,0.9651254415512085
 Who's all He's not,NEUTRAL,0.6932735443115234
 My mother's in sin,NEGATIVE,0.6345152258872986
 Hold,NEUTRAL,0.9757959842681885
 Hold their breath for you,POSITIVE,0.5900154113769531
 No My mom hasn't said they wouldn't she know she should've message and she wanted me and my sisters,NEUTRAL,0.6355646252632141
 They've been he keeping with him,NEUTRAL,0.8095585107803345
 We got three kids,NEUTRAL,0.8661535382270813
 He day married,NEUTRAL,0.8703911304473877
 They just laid it,NEGATIVE,0.7033730149269104
 No you know she's industrious,NEGATIVE,0.5820285081863403
 She's insane,NEGATIVE,0.6870575547218323
 She go to Charlie Bush's,NEUTRAL,0.8997379541397095
 And since she knows that we talked about it all the time she says Pray boys 12,NEUTRAL,0.8719413876533508
 And I'm standing in teaching about spiritual law,NEUTRAL,0.9135109782218933
 And this young boy said No no the law's the law,NEGATIVE,0.5203511714935303
 God's word is the law We talked about it,NEUTRAL,0.7844240665435791
 Don't want here not know she's insane,NEGATIVE,0.7094300389289856
 She wouldn't marry him or she got to make a move,NEUTRAL,0.7170915603637695
 I'm like All right brother You didn't mean it too deep for me,POSITIVE,0.6330142021179199
 We let's just go back to YouTube box the preacher trying to get into this sort of 12 year old,NEUTRAL,0.552186906337738
 But people know the law,NEUTRAL,0.9861947298049927
 People know God's loss and when you run into God's laws you realize like God messing around with you,NEGATIVE,0.7595348954200745
 You gotta do what God requires you to do if you're going to get the blessing that he asked for you,POSITIVE,0.8493892550468445
 Let's get into this ward,NEUTRAL,0.961416482925415
 Take a look at the handout,NEUTRAL,0.9150572419166565
 Christianity is to be viewed as an eternal inheritance,NEUTRAL,0.9921899437904358
 That's what Christianity is,NEUTRAL,0.9967420697212219
 It's an inheritance,NEUTRAL,0.9889636039733887
 It means God has reserved for people a lifestyle that opens the doors to greater blessings,POSITIVE,0.9551437497138977
 When you are receiving an inheritance you have to show maturity before you be can be given the authority as you mature,NEUTRAL,0.7153922915458679
 God releases more opportunities for you to grow and be blessed,POSITIVE,0.9760712385177612
 Look at you,NEUTRAL,0.9486171007156372
 Never say neighbor,NEUTRAL,0.9730315208435059
 You have to show maturity,NEGATIVE,0.4966176450252533
 You have to show maturity,NEGATIVE,0.4966176450252533
 That's that's how you get your blessing in Jesus Christ,NEUTRAL,0.5005009770393372
 You have to show maturity,NEGATIVE,0.4966176450252533
 You can't be a child,NEGATIVE,0.7743772268295288
 You know what Children do,NEUTRAL,0.9949770569801331
 This is what Children do,NEUTRAL,0.9696605205535889
 Children get caught up in their environment,NEUTRAL,0.8424316048622131
 Adults know this is a responsibility that I have Children don't have the same sense of responsibility that adults do,NEUTRAL,0.7663494944572449
 Adults understand,NEUTRAL,0.9892483353614807
 There's more down the road,NEUTRAL,0.861808180809021
 If I take it all now I'm going create problems later,NEGATIVE,0.7791165113449097
 First Peter turn your bodies with me,NEUTRAL,0.7331571578979492
 The first Peter Chapter one Are you there? First Peter Chapter one beginning at verse three,NEUTRAL,0.9717381000518799
 His of the Bible says blessed be the god and father of our Lord Jesus Christ which according to his abundant mercy half begotten us again,POSITIVE,0.5907915830612183
 So here it is,NEUTRAL,0.9608819484710693
 Yes he blessed us with natural life but he's begotten us again into a lively hope By the resurrection of Jesus Christ from the dead,POSITIVE,0.8861067891120911
 So just a CZ we inherit our looks and our genes Naturally,NEUTRAL,0.8853858113288879
 Jesus Christ has given us an inherited spiritually,NEUTRAL,0.7779237031936646
 The inheritance that Jesus Christ gives us is incorruptible,NEGATIVE,0.8764014840126038
 You can't do something in your sin that will cost you your inheritance,NEGATIVE,0.889498233795166
 Look at you,NEUTRAL,0.9486171007156372
 They would say Neighbor never doubt God you can't do something in your sin,NEGATIVE,0.544890284538269
 You you didn't do your not all,NEUTRAL,0.4264147877693176
 You're not too bad,POSITIVE,0.9295217990875244
 You're not too broken,POSITIVE,0.731497585773468
 Your life was into this,NEUTRAL,0.7862081527709961
 There's no mental,NEUTRAL,0.5534213185310364
 We talked about that,NEUTRAL,0.993496298789978
 There's no mental illness,NEUTRAL,0.8906717896461487
 Let that hippocampus grow harm you in church on Sunday,NEGATIVE,0.5307703614234924
 If you have the joy of the Lord and your faithful no matter what comes into your life God has promised you will have the victory if your faithful there's nothing you want,POSITIVE,0.8866664171218872
 You didn't smoke too much,POSITIVE,0.5174278616905212
 You're injuring toe before you know the Lord,NEGATIVE,0.586934506893158
 There's nothing that she did that could compromise,NEGATIVE,0.47438710927963257
 It's right there in the world,POSITIVE,0.5619217157363892
 Look what it says,NEUTRAL,0.9887861013412476
 An inheritance,NEUTRAL,0.9964993000030518
 That's what Incorruptible What is it? Undefiled? And that what will never fade away? It's reserved in heaven for you,POSITIVE,0.42941924929618835
 Why? Because you are in Verse five kept by the power of God,NEUTRAL,0.7190821170806885
 How how you kept by the power of God,NEUTRAL,0.863950788974762
 You have to demonstrate I'm kept by the park,NEUTRAL,0.6365851759910583
 Got because I believe No no no,NEGATIVE,0.5509132146835327
 You have to demonstrate,NEUTRAL,0.8450244665145874
 So you're kept by faith unto salvation ready to be revealed now when it says in the last time you have to understand what he's saying,NEUTRAL,0.6965221762657166
 What Paul is saying,NEUTRAL,0.9938454031944275
 He's talking about his life meaning I understand that in this season I've got to be faithful so God's inheritance can be revealed to me in the next season from faithful,POSITIVE,0.8503430485725403
 Now then I can expect to see a greater demonstration of God's off my spiritual inheritance in the future,POSITIVE,0.6996520161628723
 That's why when you when you don't go through faithfully in the prior season you're going tohave to go through it again the right way,POSITIVE,0.5201104879379272
 I'll prove it to you,NEUTRAL,0.784063458442688
 Turn over the Galatians Go backwards to Galatians chapter Chapter three Galatians Chapter four Turn your Bibles in its Bible study,NEUTRAL,0.9701818227767944
 We're gonna get into the handout,NEUTRAL,0.5937714576721191
 I'm gonna prove it to you,NEUTRAL,0.7108430862426758
 I'm a prove it to you Galatians chapter for you with me when you haven't say amen Galatians Chapter four This is what it says Now I say that the air as long as he is she is immature,NEGATIVE,0.5428285002708435
 Do you all see that word right there? Childish different Nothing from a servant though you have the authority and power to govern everything in God's kingdom,NEUTRAL,0.5243490934371948
 You have the right to claim everything,NEUTRAL,0.46848395466804504
 You have the right to pray against anything,NEGATIVE,0.4807097315788269
 You have the right and the authority,POSITIVE,0.5248457789421082
 But what does it say if you're not mature? If you're not mature emotionally If you're not mature naturally if your house listen Listen to me,NEGATIVE,0.5742580890655518
 Look at your pastor,NEUTRAL,0.9985654950141907
 Look at your pastor,NEUTRAL,0.9985654950141907
 If you can't govern your own natural life,NEUTRAL,0.641457736492157
 How can you govern a spiritually power if you can't get so listen,NEUTRAL,0.5214357972145081
 Listen,NEUTRAL,0.9985741376876831
 Don't try to convince me or anyone else that you have the power toe,NEGATIVE,0.7019568681716919
 Pray things out of your home and you can't get the prayer on time,NEGATIVE,0.4697769582271576
 The devil has you so fooled,NEGATIVE,0.9763120412826538
 People are laughing at you,POSITIVE,0.9214039444923401
 You can't get to prayer on time in a church,NEGATIVE,0.7091342210769653
 But you can pray and have God bless your whole outside,POSITIVE,0.9040566682815552
 That doesn't make any sense,NEGATIVE,0.982233464717865
 It makes no sense,NEGATIVE,0.9901960492134094
 Life is about discipline,NEUTRAL,0.7849149107933044
 Are you gonna pass the course? If you show up late every day I'm gonna pass the course,NEGATIVE,0.5166513323783875
 If you miss all the tests you have to demonstrate a sense of discipline for the church is here to teach us how to govern our flesh,NEGATIVE,0.5813202261924744
 That's why the church has these thes,NEUTRAL,0.9536907076835632
 They're called standards,NEUTRAL,0.5332319736480713
 That's my church,NEUTRAL,0.9640406966209412
 Doesn't start when enough people get here,NEUTRAL,0.6157791614532471
 You don't sing song,NEGATIVE,0.5422648787498474
 Still enough people arrive,NEUTRAL,0.5623942613601685
 Trust doesn't start when the pastor gets here and it doesn't stop when he gets here,NEGATIVE,0.5581494569778442
 That's not how it works,NEGATIVE,0.7210633754730225
 Church has to be planned,NEUTRAL,0.9623726606369019
 Organized,NEUTRAL,0.9878498911857605
 It doesn't be controlled as in the direction we're responding to,NEGATIVE,0.9734564423561096
 The spirit was showing the Lord will we recognize that you're moving us into another season,POSITIVE,0.74937504529953
 We're proving that you can treat church the way that you choose,NEUTRAL,0.5187046527862549
 How you gonna do church like you do your friends,NEUTRAL,0.4999816417694092
 When I get there we just start,NEUTRAL,0.9481001496315002
 How you gonna do God like that? You can't even do only like that,NEGATIVE,0.439134806394577
 Go to the movie,POSITIVE,0.5094645619392395
 Pay toilets for the ticket when you walk in is nothing like Okay All the tickets have come Start the movie,NEUTRAL,0.5099701285362244
 Treat God like he's so little Like he's so small Like he's so insignificant When I get there I get there when they how On a Sunday when you wake up you should govern yourself as like you're growing up like one day I will be responsible Local Paul puts it,NEGATIVE,0.962935745716095
 He says he says because you you don't understand that in this season God is preparing you for the next season,NEUTRAL,0.6843916177749634
 So all of your discipline's the way that you I remember,NEUTRAL,0.667142927646637
 I used to teach it with the way that you present yourself in in the worship,POSITIVE,0.5082666277885437
 You can't be weary eyed drippy,NEUTRAL,0.4859172999858856
 I'd drowsy ID,NEUTRAL,0.4965532720088959
 You can't let your itchy brain Have you running in now? The sanctuary,NEUTRAL,0.46281030774116516
 I go over this all the time because people act like I'm saying it like it bothers me,NEGATIVE,0.9024574160575867
 It doesn't bother me,NEGATIVE,0.6333785057067871
 I don't see anyone,NEGATIVE,0.7456762194633484
 I don't focus in on anyone that I don't roll like that,NEGATIVE,0.7057476043701172
 I publicly speak all the time in my classroom,NEUTRAL,0.8149258494377136
 I'm giving the business,NEUTRAL,0.8264739513397217
 Did you open the door today because I was giving somebody the business you thought I was? I was giving somebody a business,NEUTRAL,0.5823284983634949
 I was given a two kids who didn't do some work the business and you will in my class Monday I was giving people the business,POSITIVE,0.5302199125289917
 That's what I do,NEUTRAL,0.9269360303878784
 I probably speak all the time,NEUTRAL,0.7655781507492065
 Your facial expression has nothing to do with what's coming out of my mouth,NEGATIVE,0.8902187943458557
 I'm horny when I'm talking to your mind of the anointed,NEUTRAL,0.5954369306564331
 I'm teaching you a principle that's gonna lead to promotion in your future,POSITIVE,0.6413713693618774
 So if you don't wanna listen to the word in the season that it comes because of whatever is going on in your life you're demonstrating a natural in maturity that's going to toss you the opportunity toe,NEGATIVE,0.3789841830730438
 Have a quality in your tomorrow,POSITIVE,0.9659999012947083
 So when you need the authority that God is giving you open the door that the devil is closed then there's gonna be a question,NEUTRAL,0.5948705673217773
 I don't know if I have the power to do it,NEUTRAL,0.7787863612174988
 And what do Children do when they don't have the power to do it? They quit the game,NEGATIVE,0.6157227754592896
 So now we're not even asking for those lessons Were asking God to give us the strength to live under someone else's authority,NEUTRAL,0.5373660326004028
 Help me to live in this house where these people mistreat me,NEGATIVE,0.9002761244773865
 Help me to be on this job that I really don't like,NEGATIVE,0.9001291990280151
 Help me to stay in this relationship That's driving me crazy,NEGATIVE,0.6386441588401794
 You're not even manipulating the relationship,NEGATIVE,0.5243729948997498
 You're asking God for grace and then you go to church and sing about Greece when you should be focusing on favor,POSITIVE,0.6954032778739929
 Why? Because the law taught us all step on the line pay the consequences,NEUTRAL,0.7578505873680115
 Oh you think I made that up? Jump back in the scripture it says,NEUTRAL,0.8760340809822083
 So when your childish you have to be under tutors you have to be under governors until the time authority is appointed by the father,NEGATIVE,0.5070909857749939
 Even so we when we were Children In our maturity we were in bondage under the elements of the world,POSITIVE,0.6234317421913147
 We were told by the world What? You don't have an education doing making big money in this country without some training,NEGATIVE,0.7766634821891785
 Awesome education,POSITIVE,0.9998375177383423
 You will live at the poverty line,NEGATIVE,0.7874679565429688
 I can't claim all the spirituality you want,NEUTRAL,0.5300251245498657
 You ain't got no job,NEGATIVE,0.8948018550872803
 The government takes care of you,NEGATIVE,0.48375338315963745
 You blame not flinch,NEGATIVE,0.894657552242279
 Say something will snatch this house up right from under you,NEGATIVE,0.6109188795089722
 Have you at the shelter and idea you can pretty Oh God please help me,POSITIVE,0.526346743106842
 The Lord's like for real right now prejudging telling me about a prosper I told him what to do in this season,NEGATIVE,0.47960159182548523
 I told him the focus,NEUTRAL,0.9833496809005737
 I told him what to do,NEUTRAL,0.9861289858818054
 I opened doors for me to go to school,NEUTRAL,0.86190265417099
 But they treat the school the way they treat the church,POSITIVE,0.5586931705474854
 They treat the training the way they treat the ministry,POSITIVE,0.8324978351593018
 Who Lord help me up in here Fu Because this is the word,NEUTRAL,0.8131191730499268
 So the Bible says when the fullness of the time was come God sent forthis son made of a woman Look at how he writes it,NEUTRAL,0.8738921880722046
 And Jesus in the flesh had to be under the law,NEUTRAL,0.9029978513717651
 Jesus in his flesh had to be under the law,NEUTRAL,0.9402392506599426
 But if you think that the law don't apply to you you better read that verse because the law applied to Jesus,NEUTRAL,0.645065188407898
 He's just gonna bring Jesus,NEUTRAL,0.9194422960281372
 Didn't say you know what? I'm gonna skip school making this diploma,NEUTRAL,0.5921149253845215
 He was like I just don't get a diploma and went up in the Temple of 12,NEUTRAL,0.5489403009414673
 Baffling,NEUTRAL,0.913144588470459
 I'm like No no no,NEGATIVE,0.9132696390151978
 You misinterpreted that Scripture,NEUTRAL,0.6581854820251465
 The original little label,NEUTRAL,0.9881530404090881
 Like we've never seen a 12 year old like this,NEGATIVE,0.5313950181007385
 And his mother was like Where are you? I'm a whoop,NEUTRAL,0.7818474173545837
 You,NEUTRAL,0.9618192911148071
 You ever walk off on a Megan? But I was taking care,NEUTRAL,0.9119170308113098
 My father's business,NEUTRAL,0.9440965056419373
 Read it,NEUTRAL,0.7731624841690063
 It's in the Bible just like that,POSITIVE,0.5306673049926758
 They were looking for Jesus,NEUTRAL,0.8662207126617432
 Remember? They couldn't find him,NEUTRAL,0.9036334156990051
 You'll ever read that in the Gospel? You have spent that much time in the Bible,NEUTRAL,0.6311289668083191
 You read it and they couldn't find him,NEGATIVE,0.7528696656227112
 Remember? He was during a feast,NEUTRAL,0.9609750509262085
 He was up there,NEUTRAL,0.9819499850273132
 He was talking to the rabbis and priests and the mother father were mad,NEGATIVE,0.6826644539833069
 And he said Don't you know have to be about another visit,NEUTRAL,0.9382480978965759
 If they don't get flipped don't get,NEGATIVE,0.6119431853294373
 But I know that's why I didn't think they was back in them days because it would have said and Jesus received a weapon,NEUTRAL,0.579871416091919
 That's what it would have said,NEUTRAL,0.9342834949493408
 Hey spank if the divine And they know it was something else in the name of Jesus,NEUTRAL,0.9039385914802551
 It says so to redeem them that weren't of the law that see see what the world says to redeem them to go back and get people that were under the consequences of the rules that they broke,NEUTRAL,0.6330451369285583
 Are you read it with me that we might receive the what? Adoption So that we could come into the kingdom and receive the authority,NEUTRAL,0.829584538936615
 And because you are sons God sent forth the spirit of his son into your hearts So you could say God help me to accomplish your purpose,POSITIVE,0.8730629682540894
 Oh you're reading of our seven with me,NEUTRAL,0.8415455222129822
 Wherefore thou art no more servant,NEUTRAL,0.9617345929145813
 You're not a servant Euros,NEUTRAL,0.6628633141517639
 Your son your daughter,NEUTRAL,0.9389087557792664
 You're not a servant,NEUTRAL,0.8809837102890015
 You're not somebody that is dependent on the grace of God to get you through your hard times,NEUTRAL,0.509765088558197
 You're a son,NEUTRAL,0.7882564067840576
 It's your job to make the kingdom prosper It's not your job to use the church to make it through your heart times It's your job to propel the church through art Listen we got we got a job to do We got people to reach We got ministries We got songs to sing We have goals,NEUTRAL,0.7459763288497925
 Don't let your personal life slows down because the wheels are moving on this bad boy,NEGATIVE,0.6821433305740356
 You win it you win you win it,POSITIVE,0.6677758097648621
 You'll know what I'm talking about because it's written right there,NEUTRAL,0.493775874376297
 Wherefore you're not a servant Your son your dada and you're an heir of God through Christ Christianity all back on the handout Christianity is to be viewed as an eternal inheritance,NEUTRAL,0.6765297651290894
 The blessings of creation and life are directed,POSITIVE,0.9682512283325195
 It redeemed humanity,POSITIVE,0.4755958020687103
 All the blessings in the kingdom are available for church people who have been redeemed,POSITIVE,0.8564366102218628
 Look at you never say I know that I don't deserve it,NEGATIVE,0.5670132040977478
 But God said I'm worth it,POSITIVE,0.8730421662330627
 Being born again is a symbolic expression off our relationship to God spiritually not just naturally,NEUTRAL,0.7005274295806885
 So when you're born again off the water and the spirit what you're saying is God Now I'm ready to grow up in your kingdom,POSITIVE,0.5594110488891602
 I want a mature so I can take care of the business that you would have to take care of,NEUTRAL,0.6312638521194458
 And the greater the ministry the greater the reward,MIXED,0.5685873031616211
 My ministry's above my legacy,POSITIVE,0.6158314943313599
 So really what I'm focused on in this life is maturing to the point where God can use me in the church to be a witness to others to be,POSITIVE,0.9646356105804443
 Are you a motivational? Begins to Deacon's,NEUTRAL,0.7908883690834045
 Want to do what you do? Are you a motivational speaker? Do they want you when you when you are in the pulpit ministering? Do people say I want to be as faithful? Is that brother or do they look at you like that's brother? Be preaching but you don't be,NEUTRAL,0.7430887222290039
 What do people say about you in this place? No no no no,NEGATIVE,0.7874591946601868
 That's Bible study,NEUTRAL,0.9720521569252014
 What do they say? What do they say? It doesn't matter,NEUTRAL,0.9738287925720215
 Only God can judge me,NEUTRAL,0.830563485622406
 We know that that's not where you want to be,NEUTRAL,0.922766387462616
 Silly,NEUTRAL,0.9842033386230469
 The judgment of God according to spiritual law,NEUTRAL,0.9841421246528625
 You don't want to be there,NEGATIVE,0.7871007323265076
 Take a look,NEUTRAL,0.9718835949897766
 Why? Because here's what I could see,NEUTRAL,0.741384744644165
 This is what happens when we get the only God can judge me,NEUTRAL,0.7886120676994324
 That's when it's I can claim every blessing I can,POSITIVE,0.8674131035804749
 I know all them songs,NEUTRAL,0.6974798440933228
 I listen to the CD's I hear it,NEUTRAL,0.8248768448829651
 Listen I I was I got to do is read me a Scripture on social media and God has spoken to May,NEUTRAL,0.8284092545509338
 I was flipping through my pages and it said today you're gonna prosper tap it and share and you were impossible and I tapped in and shared it,POSITIVE,0.6768677234649658
 Where's my prosperity? You still ain't got a job today,NEGATIVE,0.8147330284118652
 If I hit the button and like it five times I'm gonna get my healing,POSITIVE,0.5118132829666138
 You can't even afford a prescription,NEGATIVE,0.9618455171585083
 That foolishness that ridiculous religious attitude that makes people that aren't saved laugh at us,NEGATIVE,0.9893385171890259
 But these Children immature kids playing in the kingdom,NEGATIVE,0.9836724400520325
 Look at this parable the prodigal son prodigy,NEUTRAL,0.6383973360061646
 It means people that are extravagant lavish given to a luxury,POSITIVE,0.8657872080802917
 It's see that's what I like,POSITIVE,0.8510953783988953
 I can have whatever I want from God because I'm a Christian when in truth when you find somebody that understands the value of wealth what they're saying to you is I can have what I want but I only get what I need,POSITIVE,0.862038791179657
 I don't know what I'm talking about,NEUTRAL,0.80840665102005
 Look 15 Chapter 11 this is the parable,NEUTRAL,0.6183363199234009
 And he said a certain man had two sons,NEUTRAL,0.9971787929534912
 The younger of them said to his father Father I cleaned my blessing in the name of Jesus Christ,POSITIVE,0.631112277507782
 I cleaned my husband,NEUTRAL,0.9481044411659241
 I clean my wife,NEUTRAL,0.907916784286499
 I clean my healing,NEUTRAL,0.5364286303520203
 I clean my desk I cleaned my car lowers God bless her family,POSITIVE,0.8671225905418396
 No one's gonna help my Children,NEGATIVE,0.6486347913742065
 Who's gonna help? This is gonna come of that,NEUTRAL,0.5920336842536926
 But I But I got things to do,NEUTRAL,0.8942503333091736
 I don't need to be around here which I got,NEUTRAL,0.45037320256233215
 I'm busy and he said Give me the portion of goods that give me all the things that the Bible says I should have,NEUTRAL,0.5319405198097229
 And the father said All right you got that? Gave it to him,NEUTRAL,0.8749458193778992
 Not many days after the youngest son got all those gathered together took his journey to a far country,NEUTRAL,0.920455276966095
 He wasted his substance with riotous living,NEGATIVE,0.965965211391449
 Yes I'm Hi,NEUTRAL,0.92891925573349
 I'm spiritually I'm praying,POSITIVE,0.7408919334411621
 I'm talking about all the goodness of the good Lord,POSITIVE,0.5878076553344727
 But if the Lord is so good why you gotta have a relationship with somebody that don't know nothing about the Lord laying up in bed with him,NEGATIVE,0.43549013137817383
 It's not so good,NEGATIVE,0.9960317015647888
 Why you need the nightclub,NEUTRAL,0.5175061821937561
 The Lord so good to you,POSITIVE,0.989638090133667
 Oh it's so good to you,POSITIVE,0.9829567670822144
 Why do all the things that you know the Bible's like notto mess with that? No matter how come you need all those things If the Lord is so good to you I do,NEUTRAL,0.6707701683044434
 I have your attention for a little while you are,NEUTRAL,0.7573918104171753
 You're following along with this because this is the Bible,NEUTRAL,0.8224669098854065
 This is This is my job to help you mature in the kingdom,POSITIVE,0.9427051544189453
 It's not to make you feel good,NEGATIVE,0.8174213171005249
 It's to tell you get in shape listen to what he says here,NEUTRAL,0.7884601950645447
 And when he spent all there are rows like in every society there rose a famine,NEUTRAL,0.747150719165802
 There's never enough for everybody,POSITIVE,0.4546540379524231
 And like anybody else he had once take a look at this chart right here,NEUTRAL,0.5535784959793091
 No but we preached about on Sunday is the demonic in the divine,NEUTRAL,0.8501384854316711
 Last week we talked about the demonic we talked about what prince of what's what spirits how they want because what spirits do is they get you when you're young and they raise you,NEUTRAL,0.8611086010932922
 So when you don't find your way in Christ you have already developed a pattern of thinking that is leading you in the wrong direction,NEGATIVE,0.6215774416923523
 So God a signs preachers that speak against what the demonic has touched was right,NEGATIVE,0.6276464462280273
 The preachers like don't come in here with a bad attitude,NEGATIVE,0.9416728019714355
 The preacher's gonna say that the bridge is going to say Listen if you're involved in ministry you gotta be is faithful to the ministry as Marines are to their right lift,NEUTRAL,0.5442977547645569
 The pressure is going to tell you that he's so insensitive what the Marine guys like,NEGATIVE,0.8223477005958557
 Well if you don't listen to me they're gonna shoot you in the head and the people on your job like if you don't listen to me you're gonna lose your job,NEGATIVE,0.9545360803604126
 And the preacher saying If you don't do this God's way you're not going to get a promotion and the next season you're gonna be going through this until the Lord comes back,NEGATIVE,0.8675241470336914
 The demonic demons want to make you feel empowered,POSITIVE,0.5553483366966248
 That's what they do,NEUTRAL,0.8770474195480347
 Demons make you feel like it,NEGATIVE,0.6973683834075928
